1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc
1.2395,1.2375,1.3170000000000002,1.4825000000000002,1.47075,1.4705,1.459,1.477,1.8205,1.397,0.6412500000000001,1.9892500000000002,2.08075,1.6475,2.4965,2.8834999999999997,3.04875,3.58525,3.52875,3.66475,3.6652500000000003
,,0.41133333333333333,0.9769999999999999,1.3897499999999998,1.6937499999999999,1.42025,1.48475,1.6902499999999998,1.70275,1.63725,1.72775,1.751,1.7075,1.7095000000000002,1.732,1.75325,1.7902500000000001,2.01925,2.391,2.734
,,,,,,0.4096666666666667,0.42225,0.4985,0.54175,0.49199999999999994,0.5245,0.544,0.5285,0.544,0.57875,0.624,0.7075,0.7949999999999999,0.9984999999999999,1.06525
0.12225,0.20775,0.45925000000000005,-0.04550000000000001,0.018500000000000003,0.08775000000000001,0.243,0.235,0.38949999999999996,0.53425,0.222,0.30824999999999997,0.39649999999999996,0.27249999999999996,0.18425,0.21974999999999997,0.20825000000000002,0.195,0.194,0.20775,0.23399999999999999
0.23525000000000001,0.3015,0.35424999999999995,0.37675000000000003,0.44100000000000006,0.50725,0.5927500000000001,0.6575,0.7107500000000001,0.7827500000000001,0.8350000000000001,0.8899999999999999,1.0055,1.11525,1.21375,1.27725,1.2570000000000001,1.15175,1.03675,1.095,1.1727500000000002
,,,,,,,,,,,,,,,1.31,,0.624,0.5895,0.97625,0.903
,,,,,,,0.2803333333333333,0.275,0.317,0.30450000000000005,0.329,0.378,0.40725,0.335,0.35675,0.40725,0.413,0.4275,0.46525,0.4425
0.29875,0.391,0.18225,0.08499999999999999,0.16075,0.43300000000000005,0.406,0.36025,0.162,-0.10574999999999998,-0.23375000000000004,0.046,0.08475,0.11725000000000001,0.25475,0.29224999999999995,0.23374999999999999,0.19975,0.28325,0.31125,0.0855
,,,,,,0.049249999999999995,0.17675,0.5895,0.65275,0.0805,0.41975,1.0625,1.3795000000000002,1.6345,1.834,0.936,0.825,1.24775,1.71425,1.20425
,,,0.3575,0.56225,0.81375,1.1557499999999998,1.0735000000000001,0.8905,1.713,0.56275,1.562,1.51825,1.032,1.32125,1.3855,-0.17600000000000002,0.13874999999999998,1.0442500000000001,1.69275,1.15225
0.46699999999999997,0.4315,0.5622499999999999,0.403,0.30025,0.29200000000000004,0.306,0.30625,0.37075,0.387,0.37424999999999997,0.38475,0.42275,0.43074999999999997,0.47474999999999995,0.50175,0.5277499999999999,0.54375,0.56325,0.5935,0.673
0.10075,0.17775000000000002,0.27925,0.058499999999999996,0.1185,0.18175000000000002,0.22625,0.24175000000000002,0.26225,0.31799999999999995,0.3135,0.31075,0.554,0.43425,0.41875,0.52475,0.57075,0.5045,0.5345,0.762,0.9199999999999999
0.29725,0.54325,0.55475,0.4395,0.59875,0.88,1.3105,1.5332499999999998,1.8092499999999998,2.135,1.0367499999999998,1.4705,2.12725,1.99725,1.90225,1.6965,0.8665,0.55325,0.9007499999999999,1.16675,0.6975
0.14125000000000001,0.15900000000000003,0.16799999999999998,0.222,0.25575,0.28625,0.32425000000000004,0.34425,0.40225,0.4535,0.46049999999999996,0.47724999999999995,0.48350000000000004,0.53075,0.5922499999999999,0.61,0.6357499999999999,0.65175,0.65625,0.503,0.56675
,,,,,,1.0,1.1075,0.98,,,,,,,,,1.00625,0.8045,0.84425,0.9175
,,,,,,,,,,,,0.438,0.43624999999999997,0.39525,0.47075,0.45525,0.49974999999999997,0.58525,0.7175,0.7687499999999999
0.15200000000000002,0.1735,0.19699999999999998,0.22975,0.24775000000000003,0.28600000000000003,0.32625000000000004,0.34924999999999995,0.387,0.45025,0.47450000000000003,0.59875,0.7027500000000001,0.8039999999999999,0.7135,0.76375,0.76625,0.85075,0.6685,0.8049999999999999,0.9455
,,0.241,0.29674999999999996,0.41475,0.5557500000000001,0.7315,0.85225,0.9670000000000001,0.988,0.959,1.0525000000000002,1.17,1.31,1.4269999999999998,1.48975,1.6875,1.95675,2.0085,1.88475,1.94875
0.66075,0.71175,0.7995,0.9159999999999999,1.0077500000000001,1.112,1.2765,1.3920000000000001,1.2030000000000003,1.01,,,,,,,,0.5125,0.6525000000000001,0.9369999999999999,1.0822500000000002
,,,,,,,,,,,,,0.266,0.34225000000000005,0.36900000000000005,0.38175,0.44275,0.572,0.73275,0.845
