1999_eps_fc,2000_eps_fc,2001_eps_fc,2002_eps_fc,2003_eps_fc,2004_eps_fc,2005_eps_fc,2006_eps_fc,2007_eps_fc,2008_eps_fc,2009_eps_fc,2010_eps_fc,2011_eps_fc,2012_eps_fc,2013_eps_fc,2014_eps_fc,2015_eps_fc,2016_eps_fc,2017_eps_fc,2018_eps_fc,2019_eps_fc,1999_eps_act,2000_eps_act,2001_eps_act,2002_eps_act,2003_eps_act,2004_eps_act,2005_eps_act,2006_eps_act,2007_eps_act,2008_eps_act,2009_eps_act,2010_eps_act,2011_eps_act,2012_eps_act,2013_eps_act,2014_eps_act,2015_eps_act,2016_eps_act,2017_eps_act,2018_eps_act,2019_eps_act,1999_eod_act,2000_eod_act,2001_eod_act,2002_eod_act,2003_eod_act,2004_eod_act,2005_eod_act,2006_eod_act,2007_eod_act,2008_eod_act,2009_eod_act,2010_eod_act,2011_eod_act,2012_eod_act,2013_eod_act,2014_eod_act,2015_eod_act,2016_eod_act,2017_eod_act,2018_eod_act,2019_eod_act,2000_eps_fc_terms,2001_eps_fc_terms,2002_eps_fc_terms,2003_eps_fc_terms,2004_eps_fc_terms,2005_eps_fc_terms,2006_eps_fc_terms,2007_eps_fc_terms,2008_eps_fc_terms,2009_eps_fc_terms,2010_eps_fc_terms,2011_eps_fc_terms,2012_eps_fc_terms,2013_eps_fc_terms,2014_eps_fc_terms,2015_eps_fc_terms,2016_eps_fc_terms,2017_eps_fc_terms,2018_eps_fc_terms,2019_eps_fc_terms
0.12275,0.14825000000000002,0.16574999999999998,0.19125,0.23075,0.28400000000000003,19.75125,28.174500000000002,27.551000000000002,-4.4855,-0.6507499999999999,-5.598750000000001,0.34775,0.631,0.91525,1.06575,0.62975,0.88375,0.5452499999999999,0.7337500000000001,1.0510000000000002,10.36666666575,12.683333333249998,10.25,10.55,17.75,18.85,20.150000000000002,26.950000000000003,11.700000000000001,-185.75,-25.546907750000003,-3.9455962499999995,2.63,0.37249999999999994,1.54,1.3099999999999998,0.37,-0.2425,-1.7025000000000001,-0.009999999999999898,0.9166666666666666,1075.655425,1447.494275,1356.672475,1059.36895,957.5452,1157.2554499999999,1020.750475,1101.8408749999999,1102.4273,312.50797500000004,24.563775,34.6184,27.402500000000003,32.7525,45.8,53.655,58.85,57.8975,61.480000000000004,50.0225,50.68000000000001,0.14675000000000002,0.17125,0.19075,0.22449999999999998,0.27975,26.28,27.8685,31.557499999999997,30.677,4.6595,1.2645,0.8705,0.6877500000000001,0.846,1.0725,1.24875,1.257,1.2965,1.31425,1.1825
0.12275,0.14825000000000002,0.16574999999999998,0.19125,0.23075,0.28400000000000003,-0.2175,-0.16125000000000003,-0.13924999999999998,-0.34175,-0.40650000000000003,-0.4685,-0.35850000000000004,-0.20224999999999999,0.012250000000000002,0.079,0.13424999999999998,0.14650000000000002,0.7789999999999999,0.14300000000000002,0.13524999999999998,0.07148204513275,0.09714226549,0.04032320455249999,0.17229005575,0.12830110535,0.3445801114025,-0.032991712815,0.19061878510000002,-0.036657458675000004,0.54028696075,-0.25972556528999996,-0.27651823649999996,-0.22341762349999997,0.142079161556,0.359673655185,0.5310628454499999,0.391354905275,0.69089729402,0.5052830956200001,1.1136851904399998,0.7633333333333332,28.787575,32.522025,33.658874999999995,31.873624999999997,26.565675,24.84275,28.367375,36.8004,34.452525,22.6324,11.600875,21.912775,24.7563,27.452849999999998,29.530674999999995,33.890074999999996,39.53065,45.717825000000005,45.086200000000005,44.098825000000005,50.85,0.14675000000000002,0.17125,0.19075,0.22449999999999998,0.27975,26.28,-0.14125,0.15000000000000002,-0.24799999999999997,-0.4545,-0.50925,-0.372,-0.22799999999999998,-0.027,0.07825,0.09875,0.126,0.099,0.106,0.11333333333333333
0.12275,0.14825000000000002,0.16574999999999998,0.19125,0.5966666666666667,0.5785,0.755,1.00475,1.2565,1.36675,1.142,1.1062500000000002,1.05575,0.9895000000000002,1.4777500000000001,1.5917500000000002,1.334,1.01675,0.7302500000000001,1.294,2.0860000000000003,0.07148204513275,0.09714226549,0.04032320455249999,0.17229005575,0.12830110535,0.6433333333333333,0.885,1.42,1.365,0.9475,0.9075000000000001,0.5975000000000001,1.3975,1.4124999999999999,1.5924999999999998,1.625,0.5225,2.26,2.37,1.03979525,1.2833333333333334,28.787575,32.522025,33.658874999999995,31.873624999999997,26.565675,27.02,37.837500000000006,51.5775,58.237500000000004,52.955,26.852500000000003,37.075,37.91,36.835,54.0975,65.81,71.99000000000001,87.1425,98.93,98.07249999999999,109.03666666666668,0.14675000000000002,0.17125,0.19075,0.22449999999999998,0.6525,0.7325,0.9553333333333333,1.1709999999999998,1.5165000000000002,1.49275,1.09475,1.2607499999999998,1.3907500000000002,1.39775,1.5414999999999999,1.5590000000000002,1.62475,1.6110000000000002,1.86675,2.0997500000000002
0.20975,0.25225,0.33575,0.3965,0.45525,0.50925,0.48400000000000004,0.39875,0.43125,0.37074999999999997,0.30474999999999997,0.3485,0.35775,0.43799999999999994,0.51,0.541,0.611,0.6695,0.7385,0.8677500000000001,0.8909999999999999,0.23187500179999998,0.27999999820000004,0.36750000000000005,0.37,0.405000005375,0.5149999999999999,0.07749999405000003,0.3325000006,0.362500003725,0.20500000142500002,0.31999999999999995,0.4125,0.31999999999999995,0.40249999999999997,0.5175000000000001,0.49250000000000005,0.515,0.5825,0.6687362499999999,0.8695189999999999,1.0266666666666666,13.34375,24.65625,30.510000000000005,30.362499999999997,28.130000000000003,32.1625,28.904999999999998,27.342499999999998,27.342499999999998,24.822499999999998,21.305000000000003,26.095,29.6725,35.32,43.895,46.655,44.067499999999995,48.7275,59.654999999999994,70.5375,85.08666666666666,0.23750000000000002,0.33125000000000004,0.40825,0.47425000000000006,0.51025,0.53925,0.476,0.43050000000000005,0.41375,0.33175,0.38325,0.38725,0.46699999999999997,0.5645,0.62975,0.7195,0.72,0.7557499999999999,0.7825000000000001,0.96975
0.20975,0.25225,0.33575,0.3965,0.45525,0.50925,0.14450000000000002,0.20325,0.3215,0.39825,0.3965,0.34175,0.36574999999999996,0.41475,0.47250000000000003,0.57175,0.5985,0.639,0.62325,0.8322499999999999,1.03925,0.23187500179999998,-2.4200000092000002,-6.13442475655,-0.455,-0.0625,0.06999999985,0.59,0.09,0.155,0.2175,0.2125,0.2425,0.275,0.28500000000000003,0.4125,0.47000000000000003,0.4525,0.4525,0.32249999999999995,0.45000000000000007,0.7366666666666667,327.625,88.28125,6.6468750000000005,1.9652500000000002,5.327500000000001,14.5425,15.435,43.0475,40.472500000000004,23.87,20.8975,42.302499999999995,30.4075,36.905,44.18000000000001,60.5075,65.63875,57.792500000000004,55.81750000000001,69.61,81.07666666666667,0.23750000000000002,0.33125000000000004,0.40825,0.47425000000000006,0.51025,0.53925,0.175,0.304,0.41475,0.4285,0.3625,0.408,0.41150000000000003,0.47975,0.5462500000000001,0.659,0.67875,0.67225,0.728,0.991
0.20650000000000002,0.21399999999999997,0.18075000000000002,0.19749999999999998,0.20174999999999998,0.20825,0.2695,0.395,0.57425,0.6119999999999999,0.43324999999999997,0.7785,1.09125,1.1117499999999998,1.02325,1.0197500000000002,0.8025,0.853,1.0855000000000001,1.3017500000000002,1.4937500000000001,0.2362500006,0.27749999987499996,0.1862500009,0.21750000120000001,0.218749997925,0.165,0.308745871125,0.3787500024675,0.6050000035750001,0.5325000000000001,0.48750000000000004,0.8875000000000001,1.05,0.8725,1.24,0.42250000000000004,0.7487035,1.4293952499999998,0.12,1.595,1.3933333333333333,10.4219,10.6797,11.065000000000001,14.00625,13.7175,16.806250000000002,18.61,27.42,41.33,32.392500000000005,29.5775,46.2325,55.22,59.59,62.785,64.23750000000001,52.055,78.7025,118.845,90.98,73.96999999999998,0.21950000000000003,0.278,0.202,0.23299999999999998,0.212,0.25999999999999995,0.331,0.55425,0.6920000000000001,0.6325,0.64,0.9975,1.22025,1.3725,1.16775,1.04,0.972,1.04,1.2819999999999998,1.6284999999999998
0.20650000000000002,-0.93,-0.49974999999999997,-0.2865,-0.038,0.049499999999999995,-0.03475,-0.11325,0.07075000000000001,0.04575,0.038250000000000006,0.15425,0.19225,0.252,0.30825,0.41225,0.38049999999999995,0.5157499999999999,0.792,1.10275,1.2157499999999999,0.2362500006,-7.389999866,-0.684999987525,-0.38499999789999995,-0.0874999980335,0.0374999992175,0.0075,-0.1375,0.1325000009,0.3025,-0.11499999999999999,0.245,0.215,0.1825,0.2,0.45,0.44999999999999996,0.5950000000000001,0.7224999999999999,1.25,1.3433333333333335,10.4219,10.6797,5.4425,3.6849999999999996,11.907499999999999,16.01,6.699999999999999,10.4775,20.5075,10.295,12.6425,18.3325,20.543750000000003,31.4325,43.955,53.855,59.77625,85.78,168.3225,298.48,246.31666666666663,0.21950000000000003,-0.42000000000000004,-0.23925,-0.06625,0.08,0.053250000000000006,-0.053750000000000006,0.0325,0.163,0.06375,0.11775,0.2045,0.262,0.32175,0.43325,0.48650000000000004,0.53975,0.76125,1.101,1.4492500000000001
0.20650000000000002,-0.93,-0.49974999999999997,-0.2865,-0.038,0.049499999999999995,0.272,0.20875,0.153,-0.02950000000000001,0.16749999999999998,0.4145,0.47624999999999995,0.5855,0.66125,1.0162499999999999,1.58375,1.74925,1.6517499999999998,1.0865,1.5394999999999999,0.3181249991,-0.16625,-0.0975,-0.16000000000000003,0.031874999999999994,-0.035,-0.012500000000000011,-0.101875,0.193125,-0.23375,0.214375,0.4375,0.425625,0.5549999999999999,0.9075,1.11875,1.65,1.645,1.9450000000000003,0.8875000000000001,1.5866666666666667,10.316425,6.9336,6.479374999999999,6.171250000000001,5.76375,6.675000000000001,7.748125,9.525625,7.128750000000001,5.2875,6.07375,12.11875,16.45375,18.73375,31.493750000000002,49.37,72.6425,73.72500000000001,82.94,63.01499999999999,61.64666666666667,0.21950000000000003,-0.42000000000000004,-0.23925,-0.06625,0.08,0.053250000000000006,0.3555,0.2765,0.11075000000000002,0.1825,0.29175,0.43525,0.59475,0.6982499999999999,0.8174999999999999,1.35925,1.801,1.94275,1.6342499999999998,1.6397499999999998
0.6910000000000001,0.66175,0.5525,0.653,0.8634999999999999,1.0155,1.12925,1.66975,1.66775,1.24275,1.10175,0.8220000000000001,0.038500000000000006,0.6815,1.2755,1.2200000000000002,1.266,1.03925,1.081,1.8565,2.2714999999999996,0.85,0.7425,0.40249999999999997,0.4,0.9625,1.1425,0.6575,1.9725000000000001,1.9575,-0.7875,0.39499999999999996,0.43,0.385,1.1775,1.22,1.595,1.2775,1.185,2.125,1.6275,2.9899999999999998,30.46875,31.09375,39.245000000000005,36.8225,37.0925,47.93,55.7925,58.67,57.747499999999995,43.1325,26.052500000000002,31.1175,28.3525,36.947500000000005,50.57,61.73,64.0925,70.155,91.6375,91.85,101.51666666666667,0.6962499999999999,0.755,0.68675,0.7745,1.1813333333333333,1.4252500000000001,1.4934999999999998,1.7339999999999998,1.61475,1.181,1.0305,0.9275000000000001,0.91675,1.1645,1.317,1.4297499999999999,1.3780000000000001,1.5484999999999998,1.97825,2.26675
0.6910000000000001,0.66175,0.5525,0.653,0.8634999999999999,1.0155,1.12925,1.66975,1.66775,1.24275,1.10175,0.8220000000000001,0.038500000000000006,0.6815,0.625,0.60475,0.67175,0.843,0.9102500000000001,1.1185,1.201,0.85,0.7425,0.40249999999999997,0.4,0.9625,1.1425,0.6575,1.9725000000000001,1.9575,-0.7875,0.39499999999999996,0.43,0.385,0.61,0.08499999999999999,0.45500000000000007,0.4025,0.5983115,0.7200000000000001,1.145,1.1433333333333333,30.46875,31.09375,39.245000000000005,36.8225,37.0925,47.93,55.7925,58.67,57.747499999999995,43.1325,26.052500000000002,31.1175,28.3525,36.947500000000005,44.19,52.987500000000004,61.2225,66.5125,80.7125,83.2325,101.63666666666666,0.6962499999999999,0.755,0.68675,0.7745,1.1813333333333333,1.4252500000000001,1.4934999999999998,1.7339999999999998,1.61475,1.181,1.0305,0.9275000000000001,0.91675,1.1645,0.6216666666666667,0.73025,0.85075,0.931,1.09875,1.2337500000000001
0.6910000000000001,0.66175,0.5525,0.653,0.8634999999999999,1.0155,-0.29,-0.25425,-0.19424999999999998,0.011499999999999996,0.1295,0.20975,0.2895,0.4395,0.7282500000000001,1.1952500000000001,1.20325,1.1865,1.27225,1.7005,2.39175,-0.035625,-0.0925,-0.18499999999999997,-0.195,-0.29,-0.2175,-0.26666666666666666,-0.25875,-0.159375,0.053125000000000006,0.42375,0.11624999999999999,0.22125,0.33249999999999996,0.32249999999999995,0.83,0.1975,0.44499999999999995,0.495,0.08750000000000006,2.2566666666666664,3.8867499999999997,20.011725,5.517024999999999,4.023125,3.9312500000000004,5.3475,5.7897,9.119374999999998,14.280000000000001,17.67375,21.5175,31.308750000000003,57.9825,100.0925,108.39999999999999,164.8075,175.3025,125.2175,125.69749999999999,117.995,121.36666666666666,0.6962499999999999,0.755,0.68675,0.7745,1.1813333333333333,1.4252500000000001,-0.224,-0.246,-0.042666666666666665,0.12225000000000001,0.19849999999999998,0.28675,0.43025,0.7155,0.9547500000000001,1.34525,1.3245,1.36175,1.7865,2.2775
0.09375,0.29474999999999996,0.128,0.037250000000000005,0.03225,0.1935,0.1515,0.2505,0.29375,0.17600000000000002,-0.04025,0.20375,0.30499999999999994,0.153,0.1335,0.26049999999999995,0.29225,0.4265,0.79075,1.0645,0.7284999999999999,0.063125,0.32187499999999997,0.045,0.04,-0.022500000000000003,0.2,0.185,0.24585949999999998,0.31,0.17500000000000002,-0.0575,0.175,0.365,0.015,0.052500000000000005,0.22249999999999998,0.28250000000000003,0.3925,0.7975,0.7875,0.7224999999999999,21.246125,35.2969,20.1425,17.68375,17.2575,18.6475,16.8325,17.492500000000003,19.1625,15.965000000000002,12.264999999999999,12.807500000000001,12.4225,11.626249999999999,15.905000000000001,22.375,18.785,26.8925,45.855000000000004,43.2975,44.82333333333333,0.25975,0.23725000000000002,0.04475,0.052,0.17275000000000001,0.19124999999999998,0.23075,0.292,0.2365,0.026750000000000003,0.16025,0.34075,0.20625,0.1645,0.262,0.3255,0.34675,0.65425,1.0645,0.8049999999999999
0.09375,0.29474999999999996,0.128,0.037250000000000005,0.03225,0.1935,0.1515,0.2505,0.29375,0.17600000000000002,-0.04025,0.20375,0.30499999999999994,0.153,0.1335,0.26049999999999995,0.29225,0.4265,0.79075,1.0645,0.37166666666666665,0.063125,0.32187499999999997,0.045,0.04,-0.022500000000000003,0.2,0.185,0.24585949999999998,0.31,0.17500000000000002,-0.0575,0.175,0.365,0.015,0.052500000000000005,0.22249999999999998,0.28250000000000003,0.3925,0.7975,0.7875,0.7224999999999999,21.246125,35.2969,20.1425,17.68375,17.2575,18.6475,16.8325,17.492500000000003,19.1625,15.965000000000002,12.264999999999999,12.807500000000001,12.4225,11.626249999999999,15.905000000000001,22.375,18.785,26.8925,45.855000000000004,43.2975,10.620000000000001,0.25975,0.23725000000000002,0.04475,0.052,0.17275000000000001,0.19124999999999998,0.23075,0.292,0.2365,0.026750000000000003,0.16025,0.34075,0.20625,0.1645,0.262,0.3255,0.34675,0.65425,1.0645,0.8049999999999999
0.09375,0.29474999999999996,0.128,0.037250000000000005,0.03225,0.1935,0.10733333333333334,0.22825,-0.57775,-0.48225,-0.36274999999999996,0.052,0.1,-0.040249999999999994,-0.05499999999999999,0.02025,-0.11074999999999999,-0.05525000000000001,0.0215,0.10649999999999998,0.154,-0.07750000000000001,0.795,-0.035,-0.9500000000000001,-0.1975,0.06499999999999999,0.10250000000000001,-0.05499999999999999,-1.4925000000000002,-1.2875,0.08750000000000002,0.1625,0.16999999999999998,-0.39749999999999996,-0.02750000000000001,-0.1325,-0.21,-0.151374,-0.010000000000000002,0.085,0.049999999999999996,21.246125,35.2969,20.1425,17.68375,17.2575,18.6475,16.8325,17.492500000000003,19.1625,15.965000000000002,12.264999999999999,12.807500000000001,12.4225,11.626249999999999,15.905000000000001,22.375,2.4175,6.5600000000000005,12.515,18.5975,28.293333333333333,0.25975,0.23725000000000002,0.04475,0.052,0.17275000000000001,0.136,0.26749999999999996,0.021000000000000005,-0.23575000000000004,-0.388,-0.06924999999999999,0.12475,0.17075,-0.0165,0.03525,0.036,-0.07775,0.0125,0.07675,0.19074999999999998
0.067,0.07675,0.0785,0.09175000000000001,0.09625,0.11649999999999999,0.14550000000000002,0.182,0.224,0.26975,0.21125,0.277,0.386,0.45799999999999996,0.52275,0.594,0.636,0.5735000000000001,0.61925,0.782,1.0077500000000001,0.06962962963,0.07888888889000001,0.0799999999975,0.0933333328025,0.09814814813749999,0.12296296295,0.14592592589999998,0.19333333335,0.238888888875,0.2588888889,0.21333333332499999,0.29833333335,0.39999999999999997,0.475,0.5275000000000001,0.595,0.615,0.5484875,0.74,0.845,0.9400000000000001,2.9676,3.1064999999999996,4.3081249999999995,5.26185,5.9548,9.0763,12.41555,13.6037,18.253349999999998,18.012249999999998,15.444475,20.917225000000002,27.306675,34.658325000000005,46.087500000000006,51.6525,53.3075,48.1475,63.29,73.7375,88.54333333333334,0.0785,0.08650000000000001,0.089,0.10275000000000001,0.11175,0.14100000000000001,0.17075,0.219,0.2715,0.29325,0.25475000000000003,0.34625,0.4475,0.5285000000000001,0.5882499999999999,0.6627500000000001,0.68225,0.61325,0.7429999999999999,0.9580000000000001
0.30824999999999997,0.51125,0.60875,0.71,0.7927500000000001,0.9824999999999999,1.1724999999999999,1.32675,1.6360000000000001,1.33725,1.05725,1.4605,1.6215,1.88075,2.343,2.786,3.09725,3.1602499999999996,3.57525,3.6035,3.421,0.53333334115,0.425000001975,0.46587917022499997,0.423296162675,0.475,0.6399999999999999,0.885,1.0766666666666669,1.5499999999999998,0.022499999999999964,0.35250000000000004,0.7075,0.7949999999999999,0.85034075,1.6949999999999998,2.0525,2.3575,2.1774999999999998,3.085,1.11,-0.016666666666666757,20.645825000000002,34.135400000000004,39.298325000000006,38.03999999999999,39.151650000000004,56.55749999999999,70.75750000000001,99.685,120.52,76.3925,58.065000000000005,79.25,96.205,118.60249999999999,179.2575,204.51250000000002,191.0325,148.29250000000002,181.22,143.10250000000002,94.2,0.39025,0.63425,0.73175,0.78075,0.95825,1.155,1.4185,1.5585,1.8745000000000003,1.1680000000000001,1.4185,1.85125,1.85175,2.2815,2.9355,3.4627499999999998,3.4004999999999996,3.774,4.1259999999999994,3.758
0.23575,0.26275000000000004,0.28775,0.33175000000000004,0.45999999999999996,0.59675,0.742,0.931,1.03125,1.0557500000000002,1.1750000000000003,1.2275,1.27325,1.4693333333333332,1.76275,2.0435,2.29625,2.73,3.0650000000000004,3.3725,3.4795,0.26749999555000004,0.2749999985,0.26749999999999996,-0.255,0.43749999999999994,0.46749999999999997,0.74,0.625,0.7025,0.9550000000000001,1.1325,1.205,1.015,1.4000000000000001,1.685,1.6975,2.29,2.58,0.6575,3.1724999999999994,3.36,42.172250000000005,66.34775,59.0195,47.9,62.59,58.392500000000005,69.3,69.45500000000001,53.545,51.49,54.815,55.5925,57.739999999999995,77.91749999999999,106.8175,135.365,153.505,153.775,174.1625,189.2575,189.25666666666666,0.274,0.30524999999999997,0.347,0.43575,0.589,0.7,0.8914999999999998,1.0545,1.0644999999999998,1.152,1.2434999999999998,1.29,1.4512500000000002,1.7454999999999998,2.02025,2.26625,2.70025,3.0192499999999995,3.26925,3.5295
0.23575,0.26275000000000004,0.28775,0.33175000000000004,0.45999999999999996,0.8624999999999999,0.6583333333333333,0.79375,0.95925,0.7005,0.6042500000000001,0.9907499999999999,1.31375,1.3452499999999998,1.68075,2.0155,2.31025,2.3194999999999997,2.21975,3.5415,4.00725,0.26749999555000004,0.2749999985,0.26749999999999996,-0.255,0.43749999999999994,0.46749999999999997,0.5775,0.6375,0.86,-0.05750000000000005,0.7275,1.06700825,1.1575000000000002,1.1825,1.6425,2.1149999999999998,2.1475,1.9747707500000002,2.3925,3.6,3.516666666666667,42.172250000000005,66.34775,59.0195,47.9,62.59,58.392500000000005,38.4,47.7825,59.7325,38.52000000000001,29.9775,46.5925,51.94,57.177499999999995,90.165,121.425,117.83,98.6425,143.7375,134.9625,140.12,0.274,0.30524999999999997,0.347,0.43575,0.589,0.7,0.778,0.9285000000000001,1.0950000000000002,0.79925,0.8822500000000001,1.3587500000000001,1.49675,1.6465,1.98775,2.40125,2.527,2.6477500000000003,3.40775,4.01325
0.23575,0.26275000000000004,0.28775,0.33175000000000004,0.45999999999999996,0.8624999999999999,0.6583333333333333,0.79375,0.95925,0.7005,0.6042500000000001,0.9907499999999999,1.31375,0.41550000000000004,0.49725,0.5215000000000001,0.47,0.55,0.7275,0.787,0.91625,0.26749999555000004,0.2749999985,0.26749999999999996,-1.46099075,-0.39466675,-0.2840725,-0.14512925,0.0163705,0.0340615,0.21916975,0.15505975000000002,1.06700825,0.25,0.4025,0.3475,0.505,0.3575,0.5025,0.675,0.695,1.0,24.6565,41.6565,15.6325,3.4949999999999997,8.835,15.075,22.825000000000003,33.805,41.7725,36.6875,35.3925,47.5025,54.489999999999995,70.3975,76.00999999999999,91.08250000000001,93.0925,108.7475,133.3025,148.25,207.54666666666665,0.274,0.30524999999999997,0.347,0.43575,0.589,0.7,0.778,0.9285000000000001,1.0950000000000002,0.79925,0.8822500000000001,1.3587500000000001,0.38025,0.5345,0.54925,0.611,0.575,0.69675,0.84775,0.8724999999999999
0.23575,0.26275000000000004,0.28775,0.33175000000000004,0.45999999999999996,0.8624999999999999,0.229,0.16325,0.30175,0.41625,0.596,0.851,0.6247500000000001,0.48625,0.66275,0.57075,1.26075,2.1862500000000002,2.73375,5.42825,7.403250000000001,-0.544999990625,-1.00499999515,-0.39500000630599996,-0.09750000061599999,0.020000000095,0.36250000444999997,0.217499998275,0.11499999999999999,0.2875,0.38,0.5175,0.6425000000000001,0.34750000000000003,-0.019999999999999997,0.14750000000000002,-0.1325,0.32,1.2492365,1.5756625,5.165,5.623333333333334,76.17999999999999,39.3285,10.2925,16.3425,40.879999999999995,45.7075,39.949999999999996,36.6925,73.4975,67.16749999999999,96.245,145.5125,193.4875,234.08,313.90250000000003,323.52250000000004,498.49249999999995,724.1099999999999,996.3399999999999,1663.0275,1803.43,0.274,0.30524999999999997,0.347,0.43575,0.589,0.7,0.23033333333333336,0.269,0.501,0.5505,0.872,1.04725,0.79,0.90575,1.0547499999999999,1.058,2.4617500000000003,3.48225,4.54475,8.884
0.23575,0.26275000000000004,0.28775,0.33175000000000004,0.45999999999999996,0.8624999999999999,0.229,0.16325,0.30175,0.41625,0.596,0.851,0.6247500000000001,0.48625,0.66275,0.26666666666666666,0.49275,0.7082499999999999,1.103,1.77075,2.19225,-0.544999990625,-1.00499999515,-0.39500000630599996,-0.09750000061599999,0.020000000095,0.36250000444999997,0.217499998275,0.11499999999999999,0.2875,0.38,0.5175,0.6425000000000001,0.34750000000000003,-0.019999999999999997,0.18,0.3525,0.44999999999999996,0.6675,1.46,1.095,2.6166666666666667,76.17999999999999,39.3285,10.2925,16.3425,40.879999999999995,45.7075,39.949999999999996,36.6925,73.4975,67.16749999999999,96.245,145.5125,193.4875,234.08,313.90250000000003,70.49333333333333,72.82499999999999,77.3325,176.8125,247.33749999999998,270.99999999999994,0.274,0.30524999999999997,0.347,0.43575,0.589,0.7,0.23033333333333336,0.269,0.501,0.5505,0.872,1.04725,0.79,0.90575,0.149,0.40950000000000003,0.6625,0.9032500000000001,1.60325,2.22225
0.050499999999999996,0.06025,0.0685,0.07475000000000001,0.08850000000000001,0.109,0.15025000000000002,0.179,0.269,0.379,0.40425,0.48825,0.609,0.6859999999999999,0.75425,0.7962499999999999,0.832,0.88175,0.9375,1.145,1.4060000000000001,0.0562500003725,0.06437499907,0.0587499998525,0.0812500002975,0.0887500010425,0.13874999932499998,0.17250000059999998,0.051250000000000004,0.265,0.3375,0.33,0.4225,0.4875,0.55,0.6599999999999999,0.69,0.705,0.7600000000000001,0.7625000000000001,1.2475,1.1333333333333333,2.3555,2.83595,4.615325,5.289375000000001,8.143125000000001,12.536875,18.8625,23.705000000000002,31.878750000000004,36.849999999999994,34.2975,44.5075,53.795,67.2175,82.05999999999999,77.6275,90.0175,91.3275,124.7175,165.1225,202.96333333333334,0.058249999999999996,0.07100000000000001,0.08533333333333333,0.08775000000000001,0.10675,0.14400000000000002,0.19324999999999998,0.2415,0.36524999999999996,0.448,0.477,0.57225,0.712,0.77675,0.8335,0.8954999999999999,0.9212500000000001,0.946,1.15875,1.5295
0.050499999999999996,0.06025,0.41600000000000004,0.4885,0.64525,0.80725,0.9852499999999998,1.18275,1.39025,1.34925,1.2727500000000003,1.50925,1.62125,1.7865000000000002,1.7872499999999998,2.0875,2.2190000000000003,2.695,2.7765,3.726,4.787750000000001,0.0562500003725,0.06437499907,0.425,0.56875,0.69875,0.8187500000000001,1.0050000000000001,1.2275,1.4100000000000001,1.195,2.545,1.745,1.82,2.05,2.075,2.3025,2.4299999999999997,2.3525,3.6799999999999997,3.635,5.036666666666666,2.3555,2.83595,24.75,31.618750000000002,36.21625,47.80625,71.98125,76.485,81.89500000000001,45.1725,48.6275,56.7025,70.02250000000001,64.13,81.0175,113.1125,149.4975,134.85250000000002,192.1,248.6025,269.7633333333334,0.058249999999999996,0.07100000000000001,0.4746666666666666,0.60425,0.7682499999999999,0.97525,1.17325,1.39425,1.532,1.40725,1.4952500000000002,1.6205,1.91025,1.89975,2.25425,2.355,2.681,2.80025,3.4585,4.8385
0.5265,0.51,0.36375,0.47575,0.4815,0.515,0.48125000000000007,0.587,0.6485,0.67775,0.77525,0.7609999999999999,0.82575,1.0525,1.1885,1.34075,1.4755,1.62225,1.5877499999999998,1.95275,2.2687500000000003,0.337499995825,0.4525,0.135,0.4075,0.49249999999999994,0.42500000000000004,0.5675,0.5675,0.725,1.253411,0.6544945,0.6000000000000001,0.7274999999999999,0.7575000000000001,0.895,1.1875,1.2375,1.3025,1.1675,1.15,1.6033333333333335,38.245000000000005,34.20325,37.005,25.965,22.3875,27.244999999999997,28.9775,36.385,43.2675,44.195,39.43,41.2375,48.25999999999999,50.9325,71.045,89.2175,94.155,109.42500000000001,132.935,144.16,185.75,0.59025,0.583,0.6475,0.478,0.53575,0.49350000000000005,0.606,0.6825,0.76925,0.8414999999999999,0.83125,0.8532500000000001,0.9610000000000001,1.1965000000000001,1.3345,1.537,1.65075,1.62175,1.7632500000000002,2.3045
0.0835,0.06333333333333334,0.0345,0.06325,0.0715,0.042,0.066,0.08725000000000001,0.11199999999999999,0.09275,0.09075,0.15475,0.132,0.1735,0.22175,0.2895,0.36575,0.438,0.5229999999999999,0.63425,0.583,0.07583333373,0.053750000000000006,0.025833333430749998,0.08041666656,0.07555555518,0.05041666666749999,0.06541666671749999,0.10458333236,0.1199999999075,0.11333333411750002,0.13208333335,0.13791666667500002,0.41312499999999996,0.188125,0.22875,0.28625,0.39625,0.47,0.4275,0.6525,0.5566666666666668,4.130225,2.8568,3.1029,4.67045,4.9171000000000005,4.7928999999999995,4.96585,7.339600000000001,6.543325,5.6004249999999995,5.8016749999999995,8.990424999999998,9.924375,13.403125,21.525624999999998,24.91125,34.93,44.73875,57.05,54.7025,49.39666666666667,0.10933333333333334,0.07966666666666666,0.05266666666666667,0.09625,0.0985,0.079,0.10466666666666667,0.1275,0.132,0.11524999999999999,0.1315,0.15675,0.19,0.21575,0.28850000000000003,0.35575,0.44400000000000006,0.519,0.63325,0.71625
